file,title,author,current_t,note_year,master_id,master_time,suggested_t,status,confidence,evidence,verification_status,id
Lancelot.md,Lancelot,克雷蒂安·德·特鲁瓦,T1,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2264
Last of the Breed.md,Last of the Breed,路易斯·拉穆尔,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2268
Leaving Cheyenne.md,Leaving Cheyenne,拉里·麦克默特里,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2270
Legion.md,Legion,威廉·彼得·布拉蒂,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0507
Less.md,Less,安德鲁·肖恩·格里尔,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3026
"Letters Written during a Short Residence in Sweden, Norway, and Denmark.md","Letters Written during a Short Residence in Sweden, Norway, and Denmark",玛丽·沃斯通克拉夫特,T2,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1360
Little Brother.md,Little Brother,科里·多克托罗,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0935
Live by Night.md,Live by Night,丹尼斯·勒翰,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3139
Lone Women.md,Lone Women,维克多·拉瓦勒,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2274
Looking for Transwonderland／ Travels in Nigeria.md,Looking for Transwonderland: Travels in Nigeria,努·萨罗-维瓦,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1361
Masterman Ready.md,Masterman Ready,弗雷德里克·马里亚特,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0510
medium 灵媒侦探城塚翡翠.md,medium 灵媒侦探城塚翡翠,相泽沙呼,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0208
Men of Iron.md,Men of Iron,霍华德·派尔,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2281
Micah Clarke.md,Micah Clarke,柯南·道尔,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2283
Milkman.md,Milkman,安娜·伯恩斯,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3074
Missionary Travels and Researches in South Africa.md,Missionary Travels and Researches in South Africa,戴维·利文斯通,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1362
Moll Flanders.md,Moll Flanders,丹尼尔·笛福,T2,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2285
Mongrels.md,Mongrels,斯蒂芬·格雷厄姆·琼斯,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0511
Monte Walsh.md,Monte Walsh,杰克·谢弗,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2286
More Ghost Stories.md,More Ghost Stories,M.R.詹姆斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0512
Morgante.md,Morgante,路易吉·普尔奇,T1,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2287
Moxyland.md,Moxyland,劳伦·博克斯,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0398
My Soul to Keep.md,My Soul to Keep,塔纳纳里夫·杜,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0514
Naufragios.md,Naufragios,卡贝萨·德·巴卡,T2,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0515
Nervous Conditions.md,Nervous Conditions,齐齐·丹加雷姆加,T6,1988,CANON-261,1988,T6,PASS,HIGH,note.year=1988,自动通过,WL-WORK-0936
Nexus.md,Nexus,拉梅兹·纳姆,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0399
Night Watch.md,Night Watch,杰恩·安妮·菲利普斯,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3032
Nine Coaches Waiting.md,Nine Coaches Waiting,玛丽·斯图尔特,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1975
O Cabeleira.md,O Cabeleira,富兰克林·塔沃拉,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2291
O Gaúcho.md,O Gaúcho,若泽·德·阿伦卡尔,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2292
Offshore.md,Offshore,佩内洛普·菲茨杰拉德,T5,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3046
Old Bones.md,Old Bones,亚伦·埃尔金斯,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3114
Open Season.md,Open Season,C.J.博克斯,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2295
Orbital.md,Orbital,萨曼莎·哈维,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3081
OUT.md,OUT,桐野夏生,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0172
Ozidi Saga.md,Ozidi Saga,佚名,T5,1977,,,T5,PASS,HIGH,note.year=1977,自动通过,WL-WORK-1363
People of the Book.md,People of the Book,杰拉尔丁·布鲁克斯,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0938
"Perceval, the Story of the Grail.md","Perceval, the Story of the Grail",克雷蒂安·德·特鲁瓦,T1,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2304
Perceval.md,Perceval,克雷蒂安·德·特鲁瓦,T1,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2303
Peregrine.md,Peregrine,威廉·拜尔,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3108
Peter Pan.md,Peter Pan,J.M.巴里,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2307
Pictures from Italy.md,Pictures from Italy,查尔斯·狄更斯,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1366
Pirate Freedom.md,Pirate Freedom,吉恩·沃尔夫,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2308
Primitive Rebels.md,Primitive Rebels,艾瑞克·霍布斯鲍姆,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2309
Promised Land.md,Promised Land,罗伯特·B·帕克,T5,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3103
QualityLand.md,QualityLand,马克-乌韦·克林,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0939
R.U.R.md,R.U.R.,卡雷尔·恰佩克,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0281
Reservation Blues.md,Reservation Blues,谢尔曼·阿莱克西,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2315
Ride the River.md,Ride the River,路易斯·拉穆尔,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2316
Ring Shout.md,Ring Shout,P.杰利·克拉克,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0516
Roman de Brut.md,Roman de Brut,瓦斯,T1,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2330
Room to Swing.md,Room to Swing,埃德·莱西,T5,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3086
Russian Folk Belief.md,Russian Folk Belief,琳达·伊万尼茨,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1369
Sabu.md,Sabu,山本周五郎,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2334
Safarnama ／ 旅行记.md,Safarnama / 旅行记,纳赛尔·霍斯陆,T1,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1370
Saint Martin's Summer.md,Saint Martin's Summer,拉斐尔·萨巴蒂尼,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2335
Sarajevo Marlboro.md,Sarajevo Marlboro,米连科·耶尔戈维奇,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1980
Shards of Honor.md,Shards of Honor,洛伊斯·麦克马斯特·比约德,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1981
Sharpe's Eagle.md,Sharpe's Eagle,伯纳德·康威尔,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0943
Silent Joe.md,Silent Joe,T.杰斐逊·帕克,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3128
Slave to Sensation.md,Slave to Sensation,纳莉妮·辛格,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1982
Smoky the Cowhorse.md,Smoky the Cowhorse,威尔·詹姆斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2344
Streets of Laredo.md,Streets of Laredo,拉里·麦克默特里,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2347
Tadeo Isidoro Cruz小传.md,Tadeo Isidoro Cruz小传,博尔赫斯,T5,1949,,,T5,PASS,HIGH,note.year=1949,人工核验,WL-WORK-2351
Tamas.md,Tamas,比沙姆·萨赫尼,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0944
Territory.md,Territory,艾玛·布尔,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2352
That Old Ace in the Hole.md,That Old Ace in the Hole,安妮·普鲁,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2353
The Absolutely True Diary of a Part-Time Indian.md,The Absolutely True Diary of a Part-Time Indian,谢尔曼·阿莱克西,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0946
The Acts of King Arthur and His Noble Knights.md,The Acts of King Arthur and His Noble Knights,约翰·斯坦贝克,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2354
The Adventures of Col. Daniel Boone.md,The Adventures of Col. Daniel Boone,约翰·菲尔森,T2,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2355
The Adventures of Gerard.md,The Adventures of Gerard,柯南·道尔,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2356
The Arrivants.md,The Arrivants,卡莫·布拉思韦特,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1541
The Ballad of Black Tom.md,The Ballad of Black Tom,维克多·拉瓦勒,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0524
The Big Empty.md,The Big Empty,罗伯特·克雷斯,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3152
The Black Swan.md,The Black Swan,拉斐尔·萨巴蒂尼,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2362
The Book of Deeds of Arms and of Chivalry.md,The Book of Deeds of Arms and of Chivalry,克里斯蒂娜·德·皮桑,T1,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2364
The Book of Pirates.md,The Book of Pirates,霍华德·派尔,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2365
The Book of the Order of Chivalry.md,The Book of the Order of Chivalry,拉蒙·柳利,T1,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2366
The Bottoms.md,The Bottoms,乔·R·兰斯代尔,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3127
The Boy Hunters.md,The Boy Hunters,梅恩·里德,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0525
The Chant of Jimmie Blacksmith.md,The Chant of Jimmie Blacksmith,托马斯·基尼利,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2369
The Collected Works of Billy the Kid.md,The Collected Works of Billy the Kid,迈克尔·翁达杰,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2371
The Conjure-Man Dies.md,The Conjure-Man Dies,鲁道夫·费希尔,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1542
The Crystal Cave.md,The Crystal Cave,玛丽·斯图尔特,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2374
The Damnation Game.md,The Damnation Game,克莱夫·巴克,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0530
The Daybreakers.md,The Daybreakers,路易斯·拉穆尔,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2376
The Defence of Guenevere.md,The Defence of Guenevere,威廉·莫里斯,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2377
The Eighth Circle.md,The Eighth Circle,斯坦利·埃林,T5,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3087
The Gathering.md,The Gathering,安妮·恩莱特,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3066
The Good House.md,The Good House,塔纳纳里夫·杜,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0534
The Headless Horseman.md,The Headless Horseman,梅恩·里德,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0535
The Hollow Hills.md,The Hollow Hills,玛丽·斯图尔特,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2382
The Imago Sequence.md,The Imago Sequence,莱尔德·巴伦,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0536
The In Crowd.md,The In Crowd,夏洛特·瓦塞尔,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3151
The Kiss Quotient.md,The Kiss Quotient,海伦·黄,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1989
The Last Child.md,The Last Child,约翰·哈特,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3136
The Last Enchantment.md,The Last Enchantment,玛丽·斯图尔特,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2387
The Light of Western Stars.md,The Light of Western Stars,赞恩·格雷,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2391
The Lion of Damascus.md,The Lion of Damascus,埃米利奥·萨尔加里,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2392
The Lone Star Ranger.md,The Lone Star Ranger,赞恩·格雷,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2393
The Maracot Deep.md,The Maracot Deep,柯南·道尔,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0541
The Merry Adventures of Robin Hood.md,The Merry Adventures of Robin Hood,霍华德·派尔,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2395
The Middle Passage.md,The Middle Passage,V.S.奈保尔,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1376
The Night Watchman.md,The Night Watchman,路易丝·厄德里奇,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0949
The Old Ways.md,The Old Ways,罗伯特·麦克法伦,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1378
The Only Good Indians.md,The Only Good Indians,斯蒂芬·格雷厄姆·琼斯,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0542
The Oregon Trail.md,The Oregon Trail,弗朗西斯·帕克曼,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2396
The Pirate.md,The Pirate,沃尔特·司各特,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2397
The Principal Navigations.md,The Principal Navigations...,理查德·哈克卢特,T2,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1379
The Promise.md,The Promise,达蒙·加尔古特,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3078
The Rainbow Trail.md,The Rainbow Trail,赞恩·格雷,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2401
The Reformatory.md,The Reformatory,塔纳纳里夫·杜,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0545
The Return of the Soldier.md,The Return of the Soldier,丽贝卡·韦斯特,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1991
The Ritual.md,The Ritual,亚当·内维尔,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0546
The Road to Oxiana.md,The Road to Oxiana,罗伯特·拜伦,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1380
The Rover.md,The Rover,约瑟夫·康拉德,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2402
The Scar.md,The Scar,查纳·米耶维,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2404
The Sea.md,The Sea,约翰·班维尔,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3064
The Shootist.md,The Shootist,格伦登·斯沃索特,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2405
The Sisters Brothers.md,The Sisters Brothers,帕特里克·德威特,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2406
The Songlines.md,The Songlines,布鲁斯·查特文,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1381
The Squatter and the Don.md,The Squatter and the Don,海伦·亨特·杰克逊,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2408
The Store.md,The Store,T.S.斯特里布林,T4,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2970
The Story of King Arthur and His Knights.md,The Story of King Arthur and His Knights,霍华德·派尔,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2409
The Story of the Glittering Plain.md,The Story of the Glittering Plain,威廉·莫里斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2410
The Surrendered.md,The Surrendered,李昌来,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1993
The Suspect.md,The Suspect,L.R.赖特,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3112
The Talisman.md,The Talisman,沃尔特·司各特,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2412
The Tavern Knight.md,The Tavern Knight,拉斐尔·萨巴蒂尼,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2413
The Town.md,The Town,康拉德·里克特,T5,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2983
The Viscount Who Loved Me.md,The Viscount Who Loved Me,朱莉娅·奎因,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1994
The White Company.md,The White Company,柯南·道尔,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0547
The Winter King.md,The Winter King,伯纳德·康威尔,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2419
The Wrecker.md,The Wrecker,罗伯特·路易斯·史蒂文森,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0548
The Yellow Birds.md,The Yellow Birds,凯文·鲍尔斯,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1996
Those Across the River.md,Those Across the River,克里斯托弗·比尔曼,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0550
Tirant lo Blanc.md,Tirant lo Blanc,若阿诺特·马托雷尔,T1,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2422
Travels through France and Italy.md,Travels through France and Italy,斯摩莱特,T2,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1386
Travels with a Donkey in the Cévennes.md,Travels with a Donkey in the Cévennes,罗伯特·路易斯·史蒂文森,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1387
True History of the Kelly Gang.md,True History of the Kelly Gang,彼得·凯里,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2424
Trust.md,Trust,埃尔南·迪亚斯,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3030
Un episodio en la vida del pintor viajero.md,Un episodio en la vida del pintor viajero,塞萨尔·艾拉,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2425
Vision in White.md,Vision in White,诺拉·罗伯茨,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1998
Walkaway.md,Walkaway,科里·多克托罗,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0956
Western Union.md,Western Union,赞恩·格雷,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2429
Willehalm.md,Willehalm,沃尔夫拉姆·冯·埃申巴赫,T1,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2430
Winter and Night.md,Winter and Night,S.J.罗赞,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3129
X的悲剧.md,X的悲剧,埃勒里·奎因,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0041
"Yolanda, the Black Corsair's Daughter.md","Yolanda, the Black Corsair's Daughter",埃米利奥·萨尔加里,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2433
"Yvain, the Knight of the Lion.md","Yvain, the Knight of the Lion",克雷蒂安·德·特鲁瓦,T1,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2435
Yvain.md,Yvain,克雷蒂安·德·特鲁瓦,T1,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2434
Y的悲剧.md,Y的悲剧,埃勒里·奎因,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0042
一个背叛日本的日本人.md,一个背叛日本的日本人,松本清张,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0164
一个逃亡黑奴的传记.md,一个逃亡黑奴的传记,米格尔·巴内特,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1545
一个陌生女人的来信.md,一个陌生女人的来信,斯蒂芬·茨威格,T4,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2735
一个青年艺术家的画像.md,一个青年艺术家的画像,詹姆斯·乔伊斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0961
一个风景画家的一生.md,一个风景画家的一生,塞萨尔·艾拉,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1546
一九八六年.md,一九八六年,余华,T6,1987,,,T6,PASS,HIGH,note.year=1987,个人补录,WL-WORK-2786
一位女士的画像.md,一位女士的画像,亨利·詹姆斯,T3,,CANON-133,1881,T3,PASS,HIGH,CANON-133 首次成书_出版时间=1881,自动通过,WL-WORK-2003
一剂毒药.md,一剂毒药,夏洛特·阿姆斯特朗,T5,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3085
一千英亩.md,一千英亩,简·斯迈利,T6,1991,,,T6,PASS,HIGH,note.year=1991,自动通过,WL-WORK-0962
一千零一夜.md,一千零一夜,佚名,T1,,CANON-015,约8—14世纪形成,T1,PASS,HIGH,CANON-015 首次成书_出版时间=约8—14世纪形成,自动通过,WL-WORK-0558
一句顶一万句.md,一句顶一万句,刘震云,T6,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2736
一家之死.md,一家之死,詹姆斯·艾吉,T5,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2986
一无所有.md,一无所有,厄休拉·勒古恩,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0354
