file,title,author,year,current_t,current_axis_t,suggested_t_by_year,status,reason,verification_status,id
Lumpérica.md,Lumpérica,迪亚梅拉·埃尔蒂特,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1535
L’Homme-lézard.md,L’Homme-lézard,Claudine Jacques,2002,T6,T6 当代全球文学,T6,PASS,按 year 与正式 T 轴范围一致,手工核验,WL-WORK-R9-VERIFIED3-L-HOMME-L-ZARD
L’île des rêves écrasés.md,L’île des rêves écrasés,Chantal T. Spitz,1991,T6,T6 当代全球文学,T6,PASS,按 year 与正式 T 轴范围一致,手工核验,WL-WORK-R9-VERIFIED2-L-LE-DES-R-VES-CRAS-S
Malaeska.md,Malaeska,安·S.斯蒂芬斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2280
medium 灵媒侦探城塚翡翠.md,medium 灵媒侦探城塚翡翠,相泽沙呼,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0208
Milkman.md,Milkman,安娜·伯恩斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3074
Mongrels.md,Mongrels,斯蒂芬·格雷厄姆·琼斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0511
Moxyland.md,Moxyland,劳伦·博克斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0398
My Soul to Keep.md,My Soul to Keep,塔纳纳里夫·杜,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0514
My Urohs.md,My Urohs,Emelihter Kihleng,2008,T6,T6 当代全球文学,T6,PASS,按 year 与正式 T 轴范围一致,手工核验,WL-WORK-R9-VERIFIED2-MY-UROHS
Nativa.md,Nativa,阿塞韦多·迪亚斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2289
Nervous Conditions.md,Nervous Conditions,齐齐·丹加雷姆加,1988,T6,T6 当代全球文学,T6,PASS,按 year 与正式 T 轴范围一致,自动通过,WL-WORK-0936
News of the World.md,News of the World,波莱特·贾尔斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2290
Nexus.md,Nexus,拉梅兹·纳姆,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0399
Night Watch.md,Night Watch,杰恩·安妮·菲利普斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3032
No-No Boy.md,No-No Boy,约翰·冈田,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0937
Old Bones.md,Old Bones,亚伦·埃尔金斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3114
Old Jules.md,Old Jules,玛丽·桑多兹,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2293
Open Season.md,Open Season,C.J.博克斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2295
Orbital.md,Orbital,萨曼莎·哈维,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3081
OUT.md,OUT,桐野夏生,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0172
Outlawed.md,Outlawed,安娜·诺斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2297
Paradise Sky.md,Paradise Sky,乔·R.兰斯代尔,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2300
Paulino Lucero.md,Paulino Lucero,阿斯卡苏比,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2302
People of the Book.md,People of the Book,杰拉尔丁·布鲁克斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0938
Peregrine's Progress.md,Peregrine's Progress,杰弗里·法诺尔,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2305
Peregrine.md,Peregrine,威廉·拜尔,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3108
Pirate Freedom.md,Pirate Freedom,吉恩·沃尔夫,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2308
QualityLand.md,QualityLand,马克-乌韦·克林,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0939
Ramrod.md,Ramrod,卢克·肖特,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2312
Raoul de Cambrai.md,Raoul de Cambrai,佚名,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2313
Renaud de Montauban ／ The Four Sons of Aymon.md,Renaud de Montauban / The Four Sons of Aymon,佚名,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2314
Reservation Blues.md,Reservation Blues,谢尔曼·阿莱克西,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2315
Ride the River.md,Ride the River,路易斯·拉穆尔,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2316
Riders of the Silences.md,Riders of the Silences,马克斯·布兰德,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2317
Ring Shout.md,Ring Shout,P.杰利·克拉克,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0516
Roman d'Alexandre.md,Roman d'Alexandre,佚名,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2328
Roman d'Enéas.md,Roman d'Enéas,佚名,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2329
Roman de Thèbes.md,Roman de Thèbes,佚名,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2332
Roman de Troie.md,Roman de Troie,伯努瓦·德·圣莫尔,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2333
Ronggeng Dukuh Paruk.md,Ronggeng Dukuh Paruk,Ahmad Tohari,1982,T6,T6 当代全球文学,T6,PASS,按 year 与正式 T 轴范围一致,手工核验,WL-WORK-R8-VERIFIED-RONGGENG-DUKUH-PARUK
Ru.md,Ru,Kim Thúy,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,结构补全待书目核验,WL-WORK-R5-039
Russian Folk Belief.md,Russian Folk Belief,琳达·伊万尼茨,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1369
Santos Vega o los mellizos de la Flor.md,Santos Vega o los mellizos de la Flor,阿斯卡苏比,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2337
Santos Vega.md,Santos Vega,拉斐尔·奥夫利加多,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2336
Sarajevo Marlboro.md,Sarajevo Marlboro,米连科·耶尔戈维奇,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1980
Seth Jones.md,Seth Jones,爱德华·S.埃利斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2338
Shards of Honor.md,Shards of Honor,洛伊斯·麦克马斯特·比约德,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1981
Shark Dialogues.md,Shark Dialogues,Kiana Davenport,1994,T6,T6 当代全球文学,T6,PASS,按 year 与正式 T 轴范围一致,手工核验,WL-WORK-R9-VERIFIED2-SHARK-DIALOGUES
Sharpe's Eagle.md,Sharpe's Eagle,伯纳德·康威尔,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0943
Silent Joe.md,Silent Joe,T.杰斐逊·帕克,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3128
Simon Dale.md,Simon Dale,安东尼·霍普,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2340
Slave to Sensation.md,Slave to Sensation,纳莉妮·辛格,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1982
Slogum House.md,Slogum House,玛丽·桑多兹,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2343
So Far from God.md,So Far from God,安娜·卡斯蒂略,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2345
State of Emergency.md,State of Emergency,Jeremy Tiang,2017,T6,T6 当代全球文学,T6,PASS,按 year 与正式 T 轴范围一致,手工核验,WL-WORK-R8-VERIFIED-STATE-OF-EMERGENCY
Streets of Laredo.md,Streets of Laredo,拉里·麦克默特里,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2347
Sun and Saddle Leather.md,Sun and Saddle Leather,查尔斯·巴杰·克拉克,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2348
Sundown.md,Sundown,约翰·约瑟夫·马修斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2349
Sword at Sunset.md,Sword at Sunset,罗斯玛丽·萨克利夫,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2350
Sóngoro cosongo.md,Sóngoro cosongo,尼古拉斯·纪廉,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1539
Territory.md,Territory,艾玛·布尔,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2352
That Old Ace in the Hole.md,That Old Ace in the Hole,安妮·普鲁,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2353
The Absolutely True Diary of a Part-Time Indian.md,The Absolutely True Diary of a Part-Time Indian,谢尔曼·阿莱克西,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0946
The Alternative.md,The Alternative,John Saunana,1980,T6,T6 当代全球文学,,BOUNDARY,year=1980 恰落在 T 轴操作性断点，需要人工确认归属口径,手工核验,WL-WORK-R9-VERIFIED2-THE-ALTERNATIVE
The Amateur Gentleman.md,The Amateur Gentleman,杰弗里·法诺尔,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2359
The Assassination of Jesse James by the Coward Robert Ford.md,The Assassination of Jesse James by the Coward Robert Ford,罗恩·汉森,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2360
The Assassination of Jesse James.md,The Assassination of Jesse James...,罗恩·汉森,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2361
The Ballad of Black Tom.md,The Ballad of Black Tom,维克多·拉瓦勒,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0524
The Big Empty.md,The Big Empty,罗伯特·克雷斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3152
The Blessing Way.md,The Blessing Way,托尼·希勒曼,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2363
The Bottoms.md,The Bottoms,乔·R·兰斯代尔,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3127
The Brave Cowboy.md,The Brave Cowboy,爱德华·艾比,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2367
The Cold Dish.md,The Cold Dish,克雷格·约翰逊,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2370
The Conquest.md,The Conquest,奥斯卡·米肖,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2372
The Damnation Game.md,The Damnation Game,克莱夫·巴克,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0530
The Day the Cowboys Quit.md,The Day the Cowboys Quit,埃尔默·凯尔顿,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2375
The Elusive Pimpernel.md,The Elusive Pimpernel,奥希兹男爵夫人,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2378
The Gathering.md,The Gathering,安妮·恩莱特,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3066
The Gaucho Genre.md,The Gaucho Genre,约瑟菲娜·卢德梅尔,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2379
The Good House.md,The Good House,塔纳纳里夫·杜,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0534
The Good Old Boys.md,The Good Old Boys,埃尔默·凯尔顿,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2380
The Hanging Tree.md,The Hanging Tree,多萝西·M.约翰逊,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2381
The Homesteader.md,The Homesteader,奥斯卡·米肖,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2383
The House of the Wolf.md,The House of the Wolf,斯坦利·韦曼,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2384
The Hummingbird's Daughter.md,The Hummingbird's Daughter,路易斯·阿尔贝托·乌雷亚,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2385
The Imago Sequence.md,The Imago Sequence,莱尔德·巴伦,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0536
The In Crowd.md,The In Crowd,夏洛特·瓦塞尔,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3151
