tier,file,id,title,title_original,author,author_original,canon_id,awards,source_ref_keys,topics,deep_status,deep_earliest_year,deep_earliest_t,deep_first_publish_year,deep_first_publish_t,deep_title,deep_authors,deep_key,deep_year_count,deep_year_min,deep_year_max,deep_match_score,resolution_status,chosen_t,canonical_year_candidate,resolution_reason,author_only_status,author_only_proven_t,author_active_start,author_active_end,author_match_name,author_match_score,author_birth_year,author_death_year,author_key
P2_EXTERNAL_MATCH_FRIENDLY,死亡之谜.md,WL-WORK-0122,死亡之谜,Déjà Dead,凯西·莱克斯,Kathy Reichs,,,,WL-TOPIC-G45-MYSTERY,STABLE_T,1997,T6,1997,T6,Déjà Dead,Kathy Reichs,/works/OL8075674W,12,1997,2020,2.000,SAFE_T,T6,1997,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1963-2026:T5-T6,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,火焰与花朵.md,WL-WORK-2092,火焰与花朵,The Flame and the Flower,凯瑟琳·E.伍迪维斯,Kathleen E. Woodiwiss,,,batch5_source_refs,WL-TOPIC-Q2-LOVE,STABLE_T,1972,T5,1972,T5,The Flame and the Flower,Kathleen E. Woodiwiss,/works/OL59383W,11,1972,2007,2.000,SAFE_T,T5,1972,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1954-2007:T5-T6,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,炽热的岩石.md,WL-WORK-0256,炽热的岩石,The Hot Rock,唐纳德·E.韦斯特莱克,Donald E. Westlake,,,,WL-TOPIC-G45-MYSTERY,STABLE_T,1970,T5,1970,T5,The hot rock,Donald E. Westlake,/works/OL19133W,12,1970,2021,2.000,SAFE_T,T5,1970,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1948-2008:T5-T6,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,牛轭事件.md,WL-WORK-2569,牛轭事件,The Ox-Bow Incident,沃尔特·范蒂尔伯格·克拉克,Walter Van Tilburg Clark,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,STABLE_T,1940,T4,1940,T4,The Ox-Bow Incident,Walter Van Tilburg Clark,/works/OL3922187W,15,1940,2005,2.000,SAFE_T,T4,1940,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1924-1971:T4-T5,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,犬之力.md,WL-WORK-2570,犬之力,The Power of the Dog,托马斯·萨维奇,Thomas Savage,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,STABLE_T,1967,T5,1967,T5,The power of the dog,Thomas Savage,/works/OL4649200W,7,1967,2016,2.000,SAFE_T,T5,1967,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,瑞士家庭鲁滨逊.md,WL-WORK-0779,瑞士家庭鲁滨逊,Swiss Family Robinson,约翰·戴维·维斯,Johann David Wyss,,,batch1_source_refs,WL-TOPIC-G45-ADVENTURE,STABLE_T,1838,T3,1838,T3,Swiss Family Robinson,Johann David Wyss,/works/OL15109375W,20,1838,2006,2.000,SAFE_T,T3,1838,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1758-1818:T2-T3,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,田纳西的伙伴.md,WL-WORK-2575,田纳西的伙伴,Tennessee's Partner,布雷特·哈特,Bret Harte,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,STABLE_T,1907,T4,1907,T4,Tennessee's partner,Bret Harte,/works/OL1127972W,3,1907,2007,2.000,SAFE_T,T4,1907,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1851-1902:T3-T4,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,疯狂的奥兰多.md,WL-WORK-2578,疯狂的奥兰多,Orlando Furioso,卢多维科·阿里奥斯托,Ludovico Ariosto,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-KNIGHT,STABLE_T,1526,T2,1526,T2,Orlando furioso,Lodovico Ariosto,/works/OL43135955W,2,1526,1530,1.938,SAFE_T,T2,1526,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1489-1533:T1-T2,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,眩晕.md,WL-WORK-0231,眩晕,D'entre les morts,布瓦洛-纳尔瑟雅克,Boileau-Narcejac,,,,WL-TOPIC-G45-MYSTERY,STABLE_T,1954,T5,1954,T5,D'entre les morts,Boileau-Narcejac,/works/OL15724928W,10,1954,2015,2.000,SAFE_T,T5,1954,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,社交俱乐部命案.md,WL-WORK-0107,社交俱乐部命案,A Clubbable Woman,雷金纳德·希尔,Reginald Hill,,,,WL-TOPIC-G45-MYSTERY,STABLE_T,1970,T5,1970,T5,A clubbable woman,Reginald Hill,/works/OL57005W,5,1970,2007,2.000,SAFE_T,T5,1970,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,移动玩具店.md,WL-WORK-0062,移动玩具店,The Moving Toyshop,埃德蒙·克里斯平,Edmund Crispin,,,,WL-TOPIC-G45-MYSTERY,STABLE_T,1946,T5,1946,T5,The Moving Toyshop,Edmund Crispin,/works/OL3926760W,20,1946,2021,2.000,SAFE_T,T5,1946,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1936-1978:T4-T5,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,精神病患者.md,WL-WORK-0135,精神病患者,The Alienist,凯莱布·卡尔,Caleb Carr,,,,WL-TOPIC-G45-MYSTERY,STABLE_T,1994,T6,1994,T6,The Alienist,Caleb Carr,/works/OL2671485W,16,1994,2018,2.000,SAFE_T,T6,1994,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1970-2026:T5-T6,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,维里科尼姆.md,WL-WORK-0803,维里科尼姆,Viriconium,M.约翰·哈里森,M. John Harrison,,,batch1_source_refs,WL-TOPIC-G45-FANTASY;WL-TOPIC-G45-HORROR,STABLE_T,2000,T6,2000,T6,Viriconium,M. John Harrison,/works/OL17765819W,1,2000,2000,2.000,SAFE_T,T6,2000,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1960-2026:T5-T6,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,绿色危机.md,WL-WORK-0060,绿色危机,Green for Danger,克里斯蒂安娜·布兰德,Christianna Brand,,,,WL-TOPIC-G45-MYSTERY,STABLE_T,1944,T4,1944,T4,Green for danger,Christianna Brand,/works/OL4463259W,24,1944,2023,2.000,SAFE_T,T4,1944,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1922-1988:T4-T6,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,美生中国人.md,WL-WORK-1268,美生中国人,American Born Chinese,杨谨伦,Gene Luen Yang,,,batch2_source_refs,WL-TOPIC-G43-BILDUNGSROMAN,STABLE_T,2006,T6,2006,T6,American Born Chinese,Gene Luen Yang,/works/OL8994750W,3,2006,2008,2.000,SAFE_T,T6,2006,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,耶洗别之死.md,WL-WORK-0061,耶洗别之死,Death of Jezebel,克里斯蒂安娜·布兰德,Christianna Brand,,,,WL-TOPIC-G45-MYSTERY,STABLE_T,1948,T5,1948,T5,Death of Jezebel,Christianna Brand,/works/OL4463244W,7,1948,2023,2.000,SAFE_T,T5,1948,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1922-1988:T4-T6,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,蚀刻城.md,WL-WORK-0829,蚀刻城,The Etched City,K.J.毕晓普,K.J. Bishop,,,batch1_source_refs,WL-TOPIC-G45-FANTASY;WL-TOPIC-G45-HORROR,STABLE_T,2005,T6,2005,T6,The Etched City,K.J. Bishop,/works/OL20709719W,1,2005,2005,2.000,SAFE_T,T6,2005,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,解散.md,WL-WORK-0134,解散,Dissolution,C.J.桑瑟姆,C.J. Sansom,,,batch2_source_refs,WL-TOPIC-G45-MYSTERY;WL-TOPIC-G44-HISTORICAL,STABLE_T,2001,T6,2001,T6,Dissolution,C. J. Sansom,/works/OL5734168W,7,2001,2013,2.000,SAFE_T,T6,2001,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,赔偿风波.md,WL-WORK-0094,赔偿风波,Indemnity Only,萨拉·帕雷茨基,Sara Paretsky,,,,WL-TOPIC-G45-MYSTERY,STABLE_T,1982,T6,1982,T6,Indemnity Only,Sara Paretsky,/works/OL18044W,9,1982,2010,2.000,SAFE_T,T6,1982,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,队列.md,WL-WORK-0478,队列,The Queue,巴斯玛·阿卜杜勒·阿齐兹,Basma Abdel Aziz,,,batch2_source_refs,WL-TOPIC-G45-SF;WL-TOPIC-G46-DYSTOPIA,STABLE_T,2016,T6,2016,T6,The Queue,Basma Abdel Aziz,/works/OL19661249W,1,2016,2016,2.000,SAFE_T,T6,2016,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,鲁珀特·亨曹.md,WL-WORK-2651,鲁珀特·亨曹,Rupert of Hentzau,安东尼·霍普,Anthony Hope,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-SWASHBUCKLER,STABLE_T,1898,T4,1898,T4,Rupert of Hentzau,Anthony Hope,/works/OL39458683W,4,1898,1920,2.000,SAFE_T,T4,1898,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1878-1933:T3-T4,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,A Bollywood Affair.md,WL-WORK-1932,A Bollywood Affair,,索纳利·德夫,Sonali Dev,,,batch5_source_refs,WL-TOPIC-Q2-LOVE,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,A Chegada de Lampião no Inferno.md,WL-WORK-2151,A Chegada de Lampião no Inferno,,何塞·帕切科,José Pacheco,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-OUTLAW,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,ACTIVE_RANGE_SPANS_T:1905-1954:T4-T5,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,A Head Full of Ghosts.md,WL-WORK-0489,A Head Full of Ghosts,,保罗·特朗布莱,Paul Tremblay,,,batch1_source_refs,WL-TOPIC-G45-HORROR,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,A Hunger Like No Other.md,WL-WORK-1934,A Hunger Like No Other,,克雷斯莉·科尔,Kresley Cole,,,batch5_source_refs,WL-TOPIC-Q2-LOVE,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,A Knight's Own Book of Chivalry.md,WL-WORK-2155,A Knight's Own Book of Chivalry,,若弗鲁瓦·德·沙尔尼,Geoffroi de Charny,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-KNIGHT,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,A Man Called Horse.md,WL-WORK-2156,A Man Called Horse,,多萝西·M.约翰逊,Dorothy M. Johnson,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,ACTIVE_RANGE_SPANS_T:1920-1984:T4-T6,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,A Small Place.md,WL-WORK-1343,A Small Place,,牙买加·金凯德,Jamaica Kincaid,,,batch3_source_refs,WL-TOPIC-G7-TRAVEL,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Agents of Dreamland.md,WL-WORK-0491,Agents of Dreamland,,凯特琳·R.基尔南,Kiernan,,,batch1_source_refs,WL-TOPIC-G45-HORROR,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_STRONG_MATCH:0.737,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Ambiguity Machines and Other Stories.md,WL-WORK-0477,Ambiguity Machines and Other Stories,,万达娜·辛格,Vandana Singh,,,,WL-TOPIC-G45-SF,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,An African in Greenland.md,WL-WORK-1347,An African in Greenland,,托戈·科波马西,Kpomassie,,,batch3_source_refs,WL-TOPIC-G7-TRAVEL,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_STRONG_MATCH:0.643,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,"Bless Me, Ultima.md",WL-WORK-2174,"Bless Me, Ultima",,鲁道夫·阿纳亚,Rudolfo Anaya,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Cangaceiros.md,WL-WORK-2181,Cangaceiros,,若泽·林斯·多雷戈,巴西,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-OUTLAW,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_STRONG_MATCH:0.222,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Ceremony.md,WL-WORK-0918,Ceremony,,莱斯利·马蒙·西尔科,Leslie Marmon Silko,,,batch2_source_refs;batch6_source_refs,WL-TOPIC-G44-HISTORICAL;WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,ACTIVE_RANGE_SPANS_T:1963-2026:T5-T6,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,"Changó, el gran putas.md",WL-WORK-1525,"Changó, el gran putas",,曼努埃尔·萨帕塔·奥利韦利亚,Afro-Latin史诗性书写,,,batch4_source_refs,WL-TOPIC-R6-LATAM,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_STRONG_MATCH:0.000,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Cielitos.md,WL-WORK-2184,Cielitos,,巴托洛梅·伊达尔戈,Hidalgo,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-GAUCHO,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_STRONG_MATCH:0.737,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Destry Rides Again.md,WL-WORK-2200,Destry Rides Again,,马克斯·布兰德,Max Brand,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Diálogos patrióticos.md,WL-WORK-2201,Diálogos patrióticos,,巴托洛梅·伊达尔戈,Hidalgo,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-GAUCHO,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_STRONG_MATCH:0.737,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,El guacho Martín Fierro.md,WL-WORK-2206,El guacho Martín Fierro,,法里尼亚,Fariña,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-GAUCHO,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_STRONG_MATCH:0.750,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,El inglés de los güesos.md,WL-WORK-2207,El inglés de los güesos,,贝尼托·林奇,Lynch,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-GAUCHO,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,El payador.md,WL-WORK-2211,El payador,,莱奥波尔多·卢贡内斯,Lugones,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-GAUCHO,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_STRONG_MATCH:0.737,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,El romance de un gaucho.md,WL-WORK-2212,El romance de un gaucho,,贝尼托·林奇,Lynch,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-GAUCHO,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Eldorado.md,WL-WORK-2215,Eldorado,,奥希兹男爵夫人,Baroness Orczy,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-SWASHBUCKLER,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Fausto.md,WL-WORK-2225,Fausto,,埃斯塔尼斯劳·德尔·坎波,del Campo的,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-GAUCHO,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_STRONG_MATCH:0.000,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Flashman.md,WL-WORK-2227,Flashman,,乔治·麦克唐纳·弗雷泽,Flashman系列，从,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-SWASHBUCKLER,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_STRONG_MATCH:0.000,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,"Get a Life, Chloe Brown.md",WL-WORK-1961,"Get a Life, Chloe Brown",,塔莉娅·希伯特,Talia Hibbert,,,batch5_source_refs,WL-TOPIC-Q2-LOVE,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Grito de Gloria.md,WL-WORK-2236,Grito de Gloria,,阿塞韦多·迪亚斯,Acevedo Díaz,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-GAUCHO,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_STRONG_MATCH:0.786,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,I Will Repay.md,WL-WORK-2246,I Will Repay,,奥希兹男爵夫人,Baroness Orczy,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-SWASHBUCKLER,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Ismael.md,WL-WORK-2249,Ismael,,阿塞韦多·迪亚斯,Acevedo Díaz,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-GAUCHO,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_STRONG_MATCH:0.786,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Jerilderie Letter.md,WL-WORK-2251,Jerilderie Letter,,内德·凯利,Ned Kelly,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-OUTLAW,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Joseph d'Arimathie.md,WL-WORK-2253,Joseph d'Arimathie,,罗贝尔·德·博龙,Robert de Boron,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-KNIGHT,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Juan Moreira.md,WL-WORK-2255,Juan Moreira,,爱德华多·古铁雷斯,Gutiérrez,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-GAUCHO;WL-TOPIC-Q15-OUTLAW,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Kalpa Imperial.md,WL-WORK-0472,Kalpa Imperial,,安赫利卡·戈罗迪舍尔,Angélica Gorodischer,,,,WL-TOPIC-G45-SF,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Kernok the Pirate.md,WL-WORK-2256,Kernok the Pirate,,欧仁·苏,Eugène Sue,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-PIRATE,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Kintu.md,WL-WORK-0932,Kintu,,珍妮弗·南布西·马昆比,与Makumbi,,,batch2_source_refs,WL-TOPIC-G43-FAMILY,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_STRONG_MATCH:0.000,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,La cautiva.md,WL-WORK-2258,La cautiva,,埃斯特万·埃切维里亚,Echeverría,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-GAUCHO,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_STRONG_MATCH:0.833,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,La guerra gaucha.md,WL-WORK-2259,La guerra gaucha,,莱奥波尔多·卢贡内斯,Lugones,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-GAUCHO,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_STRONG_MATCH:0.737,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Las aventuras de la China Iron.md,WL-WORK-2267,Las aventuras de la China Iron,,加布里埃拉·卡贝松·卡马拉,Cabezón Cámara,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-GAUCHO;WL-TOPIC-Q15-OUTLAW,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_STRONG_MATCH:0.788,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Le Capitan.md,WL-WORK-2269,Le Capitan,,米歇尔·泽瓦科,Le Capitan,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-SWASHBUCKLER,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_STRONG_MATCH:0.000,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Little Big Man.md,WL-WORK-2273,Little Big Man,,托马斯·伯杰,Thomas Berger,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Los tres gauchos orientales.md,WL-WORK-2278,Los tres gauchos orientales,,安东尼奥·卢西奇,Lussich,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-GAUCHO,NO_RELIABLE_MATCH,,,,,,,,,,,,REVIEW,,,无可靠深层匹配或版次年份与 first_publish_year 的 T 区间不稳定,NO_STRONG_MATCH:0.667,,,,,,,,
